"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
240;90+;16;2021-03-17
250;90+;10;2021-03-17
253;90+;13;2021-03-17
259;90+;12;2021-03-17
260;90+;7;2021-03-17
265;90+;29;2021-03-17
269;90+;6;2021-03-17
270;90+;14;2021-03-17
306;90+;6;2021-03-17
316;90+;30;2021-03-17
320;90+;7;2021-03-17
326;90+;17;2021-03-17
329;90+;7;2021-03-17
330;90+;42;2021-03-17
336;90+;5;2021-03-17
340;90+;4;2021-03-17
350;90+;10;2021-03-17
360;90+;20;2021-03-17
370;90+;29;2021-03-17
376;90+;29;2021-03-17
390;90+;3;2021-03-17
400;90+;2;2021-03-17
410;90+;4;2021-03-17
420;90+;3;2021-03-17
430;90+;5;2021-03-17
440;90+;3;2021-03-17
450;90+;10;2021-03-17
461;90+;21;2021-03-17
479;90+;13;2021-03-17
480;90+;3;2021-03-17
492;90+;1;2021-03-17
510;90+;3;2021-03-17
530;90+;9;2021-03-17
540;90+;10;2021-03-17
550;90+;1;2021-03-17
561;90+;22;2021-03-17
573;90+;23;2021-03-17
575;90+;3;2021-03-17
580;90+;5;2021-03-17
607;90+;3;2021-03-17
615;90+;23;2021-03-17
621;90+;11;2021-03-17
630;90+;11;2021-03-17
657;90+;11;2021-03-17
661;90+;21;2021-03-17
665;90+;2;2021-03-17
671;90+;3;2021-03-17
706;90+;8;2021-03-17
707;90+;2;2021-03-17
710;90+;3;2021-03-17
727;90+;6;2021-03-17
730;90+;17;2021-03-17
740;90+;9;2021-03-17
741;90+;7;2021-03-17
746;90+;23;2021-03-17
751;90+;89;2021-03-17
756;90+;6;2021-03-17
760;90+;5;2021-03-17
766;90+;4;2021-03-17
773;90+;12;2021-03-17
779;90+;6;2021-03-17
787;90+;15;2021-03-17
791;90+;13;2021-03-17
810;90+;4;2021-03-17
813;90+;4;2021-03-17
820;90+;8;2021-03-17
840;90+;12;2021-03-17
846;90+;14;2021-03-17
849;90+;4;2021-03-17
851;90+;41;2021-03-17
860;90+;11;2021-03-17
