"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
223;90+;17;2021-03-26
230;90+;42;2021-03-26
240;90+;16;2021-03-26
250;90+;10;2021-03-26
253;90+;13;2021-03-26
259;90+;12;2021-03-26
260;90+;7;2021-03-26
265;90+;29;2021-03-26
269;90+;7;2021-03-26
270;90+;14;2021-03-26
306;90+;6;2021-03-26
316;90+;32;2021-03-26
320;90+;7;2021-03-26
326;90+;17;2021-03-26
329;90+;7;2021-03-26
330;90+;42;2021-03-26
336;90+;5;2021-03-26
340;90+;4;2021-03-26
350;90+;10;2021-03-26
360;90+;20;2021-03-26
370;90+;29;2021-03-26
376;90+;29;2021-03-26
390;90+;3;2021-03-26
400;90+;2;2021-03-26
410;90+;4;2021-03-26
420;90+;3;2021-03-26
430;90+;5;2021-03-26
440;90+;3;2021-03-26
450;90+;10;2021-03-26
461;90+;21;2021-03-26
479;90+;13;2021-03-26
480;90+;3;2021-03-26
492;90+;1;2021-03-26
510;90+;3;2021-03-26
530;90+;9;2021-03-26
540;90+;10;2021-03-26
550;90+;1;2021-03-26
561;90+;22;2021-03-26
573;90+;23;2021-03-26
575;90+;3;2021-03-26
580;90+;6;2021-03-26
607;90+;3;2021-03-26
615;90+;23;2021-03-26
621;90+;11;2021-03-26
630;90+;11;2021-03-26
657;90+;11;2021-03-26
661;90+;21;2021-03-26
665;90+;2;2021-03-26
671;90+;3;2021-03-26
706;90+;8;2021-03-26
707;90+;2;2021-03-26
710;90+;3;2021-03-26
727;90+;6;2021-03-26
730;90+;18;2021-03-26
740;90+;9;2021-03-26
741;90+;7;2021-03-26
746;90+;23;2021-03-26
751;90+;90;2021-03-26
756;90+;6;2021-03-26
760;90+;5;2021-03-26
766;90+;4;2021-03-26
773;90+;12;2021-03-26
779;90+;6;2021-03-26
787;90+;15;2021-03-26
791;90+;13;2021-03-26
810;90+;4;2021-03-26
813;90+;4;2021-03-26
820;90+;8;2021-03-26
840;90+;12;2021-03-26
846;90+;14;2021-03-26
849;90+;4;2021-03-26
851;90+;41;2021-03-26
860;90+;11;2021-03-26
