"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
230;90+;42;2021-03-18
240;90+;16;2021-03-18
250;90+;10;2021-03-18
253;90+;13;2021-03-18
259;90+;12;2021-03-18
260;90+;7;2021-03-18
265;90+;29;2021-03-18
269;90+;6;2021-03-18
270;90+;14;2021-03-18
306;90+;6;2021-03-18
316;90+;30;2021-03-18
320;90+;7;2021-03-18
326;90+;17;2021-03-18
329;90+;7;2021-03-18
330;90+;42;2021-03-18
336;90+;5;2021-03-18
340;90+;4;2021-03-18
350;90+;10;2021-03-18
360;90+;20;2021-03-18
370;90+;29;2021-03-18
376;90+;29;2021-03-18
390;90+;3;2021-03-18
400;90+;2;2021-03-18
410;90+;4;2021-03-18
420;90+;3;2021-03-18
430;90+;5;2021-03-18
440;90+;3;2021-03-18
450;90+;10;2021-03-18
461;90+;21;2021-03-18
479;90+;13;2021-03-18
480;90+;3;2021-03-18
492;90+;1;2021-03-18
510;90+;3;2021-03-18
530;90+;9;2021-03-18
540;90+;10;2021-03-18
550;90+;1;2021-03-18
561;90+;22;2021-03-18
573;90+;23;2021-03-18
575;90+;3;2021-03-18
580;90+;5;2021-03-18
607;90+;3;2021-03-18
615;90+;23;2021-03-18
621;90+;11;2021-03-18
630;90+;11;2021-03-18
657;90+;11;2021-03-18
661;90+;21;2021-03-18
665;90+;2;2021-03-18
671;90+;3;2021-03-18
706;90+;8;2021-03-18
707;90+;2;2021-03-18
710;90+;3;2021-03-18
727;90+;6;2021-03-18
730;90+;17;2021-03-18
740;90+;9;2021-03-18
741;90+;7;2021-03-18
746;90+;23;2021-03-18
751;90+;89;2021-03-18
756;90+;6;2021-03-18
760;90+;5;2021-03-18
766;90+;4;2021-03-18
773;90+;12;2021-03-18
779;90+;6;2021-03-18
787;90+;15;2021-03-18
791;90+;13;2021-03-18
810;90+;4;2021-03-18
813;90+;4;2021-03-18
820;90+;8;2021-03-18
840;90+;12;2021-03-18
846;90+;14;2021-03-18
849;90+;4;2021-03-18
851;90+;41;2021-03-18
860;90+;11;2021-03-18
