"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Oberallgäu";167;0;7;0;155362;107,49;1;0,64
"LK Ostallgäu";503;2;32;0;140316;358,48;7;4,99
"LK Passau";520;11;20;0;192043;270,77;82;42,7
"LK Pfaffenhofen a.d.Ilm";332;0;17;0;127151;261,11;16;12,58
"LK Regen";162;1;5;1;77656;208,61;14;18,03
"LK Regensburg";413;4;9;2;193572;213,36;14;7,23
"LK Rhön-Grabfeld";186;2;4;0;79690;233,4;24;30,12
"LK Rosenheim";2052;35;139;19;260983;786,26;136;52,11
"LK Roth";280;0;7;0;126958;220,55;0;0
"LK Rottal-Inn";702;5;39;0;120659;581,8;15;12,43
"LK Schwandorf";433;2;14;0;147189;294,18;5;3,4
"LK Schweinfurt";458;7;21;0;115106;397,89;28;24,33
"LK Starnberg";506;3;9;0;136092;371,81;12;8,82
"LK Straubing-Bogen";446;6;17;0;100649;443,12;22;21,86
"LK Tirschenreuth";1110;0;117;6;72504;1530,95;23;31,72
"LK Traunstein";1188;42;60;1;177089;670,85;156;88,09
"LK Unterallgäu";268;-1;13;0;144041;186,06;2;1,39
"LK Weilheim-Schongau";334;1;3;0;135348;246,77;5;3,69
"LK Weißenburg-Gunzenhausen";292;3;13;1;94393;309,34;17;18,01
"LK Wunsiedel i.Fichtelgebirge";623;3;36;0;73178;851,35;28;38,26
"LK Würzburg";405;0;7;1;161834;250,26;4;2,47
"SK Amberg";67;0;3;0;41970;159,64;2;4,77
"SK Ansbach";119;0;7;0;41847;284,37;13;31,07
"SK Aschaffenburg";108;0;1;0;70527;153,13;5;7,09
"SK Augsburg";369;0;9;0;295135;125,03;9;3,05
"SK Bamberg";187;3;15;0;77592;241;9;11,6
"SK Bayreuth";189;1;7;0;74657;253,16;13;17,41
"SK Coburg";52;0;0;0;41249;126,06;2;4,85
"SK Erlangen";238;1;6;0;111962;212,57;16;14,29
"SK Fürth";343;11;28;0;127748;268,5;10;7,83
"SK Hof";102;0;4;0;45930;222,08;3;6,53
"SK Ingolstadt";411;4;28;-1;136981;300,04;16;11,68
"SK Kaufbeuren";102;0;4;0;43893;232,38;5;11,39
"SK Kempten";102;0;9;0;68907;148,03;0;0
"SK Landshut";263;0;9;0;72404;363,24;6;8,29
"SK Memmingen";50;1;0;0;43837;114,06;2;4,56
"SK München";5821;105;124;12;1471508;395,58;354;24,06
"SK Nürnberg";940;5;30;0;518365;181,34;77;14,85
"SK Passau";125;1;16;0;52469;238,24;3;5,72
"SK Regensburg";430;2;5;0;152610;281,76;17;11,14
"SK Rosenheim";448;10;21;3;63324;707,47;31;48,95
"SK Schwabach";74;0;1;0;40792;181,41;0;0
"SK Schweinfurt";169;4;17;0;54032;312,78;14;25,91
"SK Straubing";372;2;35;1;47794;778,34;15;31,38
"SK Weiden i.d.OPf.";293;1;13;2;42520;689,09;22;51,74
"SK Würzburg";462;-1;49;0;127880;361,28;3;2,35
