"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
223;90+;17;2021-03-29
230;90+;42;2021-03-29
240;90+;16;2021-03-29
250;90+;10;2021-03-29
253;90+;13;2021-03-29
259;90+;12;2021-03-29
260;90+;7;2021-03-29
265;90+;29;2021-03-29
269;90+;8;2021-03-29
270;90+;14;2021-03-29
306;90+;6;2021-03-29
316;90+;32;2021-03-29
320;90+;7;2021-03-29
326;90+;17;2021-03-29
329;90+;7;2021-03-29
330;90+;42;2021-03-29
336;90+;5;2021-03-29
340;90+;4;2021-03-29
350;90+;10;2021-03-29
360;90+;20;2021-03-29
370;90+;29;2021-03-29
376;90+;29;2021-03-29
390;90+;3;2021-03-29
400;90+;2;2021-03-29
410;90+;4;2021-03-29
420;90+;3;2021-03-29
430;90+;5;2021-03-29
440;90+;3;2021-03-29
450;90+;10;2021-03-29
461;90+;21;2021-03-29
479;90+;13;2021-03-29
480;90+;3;2021-03-29
492;90+;1;2021-03-29
510;90+;3;2021-03-29
530;90+;9;2021-03-29
540;90+;10;2021-03-29
550;90+;1;2021-03-29
561;90+;22;2021-03-29
573;90+;23;2021-03-29
575;90+;3;2021-03-29
580;90+;6;2021-03-29
607;90+;3;2021-03-29
615;90+;23;2021-03-29
621;90+;11;2021-03-29
630;90+;11;2021-03-29
657;90+;11;2021-03-29
661;90+;21;2021-03-29
665;90+;2;2021-03-29
671;90+;3;2021-03-29
706;90+;8;2021-03-29
707;90+;2;2021-03-29
710;90+;3;2021-03-29
727;90+;6;2021-03-29
730;90+;18;2021-03-29
740;90+;9;2021-03-29
741;90+;7;2021-03-29
746;90+;23;2021-03-29
751;90+;90;2021-03-29
756;90+;6;2021-03-29
760;90+;5;2021-03-29
766;90+;4;2021-03-29
773;90+;12;2021-03-29
779;90+;6;2021-03-29
787;90+;15;2021-03-29
791;90+;13;2021-03-29
810;90+;4;2021-03-29
813;90+;4;2021-03-29
820;90+;8;2021-03-29
840;90+;12;2021-03-29
846;90+;14;2021-03-29
849;90+;4;2021-03-29
851;90+;41;2021-03-29
860;90+;11;2021-03-29
