"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
230;90+;42;2021-03-24
240;90+;16;2021-03-24
250;90+;10;2021-03-24
253;90+;13;2021-03-24
259;90+;12;2021-03-24
260;90+;7;2021-03-24
265;90+;29;2021-03-24
269;90+;6;2021-03-24
270;90+;14;2021-03-24
306;90+;6;2021-03-24
316;90+;32;2021-03-24
320;90+;7;2021-03-24
326;90+;17;2021-03-24
329;90+;7;2021-03-24
330;90+;42;2021-03-24
336;90+;5;2021-03-24
340;90+;4;2021-03-24
350;90+;10;2021-03-24
360;90+;20;2021-03-24
370;90+;29;2021-03-24
376;90+;29;2021-03-24
390;90+;3;2021-03-24
400;90+;2;2021-03-24
410;90+;4;2021-03-24
420;90+;3;2021-03-24
430;90+;5;2021-03-24
440;90+;3;2021-03-24
450;90+;10;2021-03-24
461;90+;21;2021-03-24
479;90+;13;2021-03-24
480;90+;3;2021-03-24
492;90+;1;2021-03-24
510;90+;3;2021-03-24
530;90+;9;2021-03-24
540;90+;10;2021-03-24
550;90+;1;2021-03-24
561;90+;22;2021-03-24
573;90+;23;2021-03-24
575;90+;3;2021-03-24
580;90+;5;2021-03-24
607;90+;3;2021-03-24
615;90+;23;2021-03-24
621;90+;11;2021-03-24
630;90+;11;2021-03-24
657;90+;11;2021-03-24
661;90+;21;2021-03-24
665;90+;2;2021-03-24
671;90+;3;2021-03-24
706;90+;8;2021-03-24
707;90+;2;2021-03-24
710;90+;3;2021-03-24
727;90+;6;2021-03-24
730;90+;17;2021-03-24
740;90+;9;2021-03-24
741;90+;7;2021-03-24
746;90+;23;2021-03-24
751;90+;89;2021-03-24
756;90+;6;2021-03-24
760;90+;5;2021-03-24
766;90+;4;2021-03-24
773;90+;12;2021-03-24
779;90+;6;2021-03-24
787;90+;15;2021-03-24
791;90+;13;2021-03-24
810;90+;4;2021-03-24
813;90+;4;2021-03-24
820;90+;8;2021-03-24
840;90+;12;2021-03-24
846;90+;14;2021-03-24
849;90+;4;2021-03-24
851;90+;41;2021-03-24
860;90+;11;2021-03-24
