"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
230;90+;42;2021-03-23
240;90+;16;2021-03-23
250;90+;10;2021-03-23
253;90+;13;2021-03-23
259;90+;12;2021-03-23
260;90+;7;2021-03-23
265;90+;29;2021-03-23
269;90+;6;2021-03-23
270;90+;14;2021-03-23
306;90+;6;2021-03-23
316;90+;32;2021-03-23
320;90+;7;2021-03-23
326;90+;17;2021-03-23
329;90+;7;2021-03-23
330;90+;42;2021-03-23
336;90+;5;2021-03-23
340;90+;4;2021-03-23
350;90+;10;2021-03-23
360;90+;20;2021-03-23
370;90+;29;2021-03-23
376;90+;29;2021-03-23
390;90+;3;2021-03-23
400;90+;2;2021-03-23
410;90+;4;2021-03-23
420;90+;3;2021-03-23
430;90+;5;2021-03-23
440;90+;3;2021-03-23
450;90+;10;2021-03-23
461;90+;21;2021-03-23
479;90+;13;2021-03-23
480;90+;3;2021-03-23
492;90+;1;2021-03-23
510;90+;3;2021-03-23
530;90+;9;2021-03-23
540;90+;10;2021-03-23
550;90+;1;2021-03-23
561;90+;22;2021-03-23
573;90+;23;2021-03-23
575;90+;3;2021-03-23
580;90+;5;2021-03-23
607;90+;3;2021-03-23
615;90+;23;2021-03-23
621;90+;11;2021-03-23
630;90+;11;2021-03-23
657;90+;11;2021-03-23
661;90+;21;2021-03-23
665;90+;2;2021-03-23
671;90+;3;2021-03-23
706;90+;8;2021-03-23
707;90+;2;2021-03-23
710;90+;3;2021-03-23
727;90+;6;2021-03-23
730;90+;17;2021-03-23
740;90+;9;2021-03-23
741;90+;7;2021-03-23
746;90+;23;2021-03-23
751;90+;89;2021-03-23
756;90+;6;2021-03-23
760;90+;5;2021-03-23
766;90+;4;2021-03-23
773;90+;12;2021-03-23
779;90+;6;2021-03-23
787;90+;15;2021-03-23
791;90+;13;2021-03-23
810;90+;4;2021-03-23
813;90+;4;2021-03-23
820;90+;8;2021-03-23
840;90+;12;2021-03-23
846;90+;14;2021-03-23
849;90+;4;2021-03-23
851;90+;41;2021-03-23
860;90+;11;2021-03-23
