"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
230;90+;42;2021-03-25
240;90+;16;2021-03-25
250;90+;10;2021-03-25
253;90+;13;2021-03-25
259;90+;12;2021-03-25
260;90+;7;2021-03-25
265;90+;29;2021-03-25
269;90+;7;2021-03-25
270;90+;14;2021-03-25
306;90+;6;2021-03-25
316;90+;32;2021-03-25
320;90+;7;2021-03-25
326;90+;17;2021-03-25
329;90+;7;2021-03-25
330;90+;42;2021-03-25
336;90+;5;2021-03-25
340;90+;4;2021-03-25
350;90+;10;2021-03-25
360;90+;20;2021-03-25
370;90+;29;2021-03-25
376;90+;29;2021-03-25
390;90+;3;2021-03-25
400;90+;2;2021-03-25
410;90+;4;2021-03-25
420;90+;3;2021-03-25
430;90+;5;2021-03-25
440;90+;3;2021-03-25
450;90+;10;2021-03-25
461;90+;21;2021-03-25
479;90+;13;2021-03-25
480;90+;3;2021-03-25
492;90+;1;2021-03-25
510;90+;3;2021-03-25
530;90+;9;2021-03-25
540;90+;10;2021-03-25
550;90+;1;2021-03-25
561;90+;22;2021-03-25
573;90+;23;2021-03-25
575;90+;3;2021-03-25
580;90+;5;2021-03-25
607;90+;3;2021-03-25
615;90+;23;2021-03-25
621;90+;11;2021-03-25
630;90+;11;2021-03-25
657;90+;11;2021-03-25
661;90+;21;2021-03-25
665;90+;2;2021-03-25
671;90+;3;2021-03-25
706;90+;8;2021-03-25
707;90+;2;2021-03-25
710;90+;3;2021-03-25
727;90+;6;2021-03-25
730;90+;18;2021-03-25
740;90+;9;2021-03-25
741;90+;7;2021-03-25
746;90+;23;2021-03-25
751;90+;89;2021-03-25
756;90+;6;2021-03-25
760;90+;5;2021-03-25
766;90+;4;2021-03-25
773;90+;12;2021-03-25
779;90+;6;2021-03-25
787;90+;15;2021-03-25
791;90+;13;2021-03-25
810;90+;4;2021-03-25
813;90+;4;2021-03-25
820;90+;8;2021-03-25
840;90+;12;2021-03-25
846;90+;14;2021-03-25
849;90+;4;2021-03-25
851;90+;41;2021-03-25
860;90+;11;2021-03-25
