"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
230;90+;42;2021-03-22
240;90+;16;2021-03-22
250;90+;10;2021-03-22
253;90+;13;2021-03-22
259;90+;12;2021-03-22
260;90+;7;2021-03-22
265;90+;29;2021-03-22
269;90+;6;2021-03-22
270;90+;14;2021-03-22
306;90+;6;2021-03-22
316;90+;32;2021-03-22
320;90+;7;2021-03-22
326;90+;17;2021-03-22
329;90+;7;2021-03-22
330;90+;42;2021-03-22
336;90+;5;2021-03-22
340;90+;4;2021-03-22
350;90+;10;2021-03-22
360;90+;20;2021-03-22
370;90+;29;2021-03-22
376;90+;29;2021-03-22
390;90+;3;2021-03-22
400;90+;2;2021-03-22
410;90+;4;2021-03-22
420;90+;3;2021-03-22
430;90+;5;2021-03-22
440;90+;3;2021-03-22
450;90+;10;2021-03-22
461;90+;21;2021-03-22
479;90+;13;2021-03-22
480;90+;3;2021-03-22
492;90+;1;2021-03-22
510;90+;3;2021-03-22
530;90+;9;2021-03-22
540;90+;10;2021-03-22
550;90+;1;2021-03-22
561;90+;22;2021-03-22
573;90+;23;2021-03-22
575;90+;3;2021-03-22
580;90+;5;2021-03-22
607;90+;3;2021-03-22
615;90+;23;2021-03-22
621;90+;11;2021-03-22
630;90+;11;2021-03-22
657;90+;11;2021-03-22
661;90+;21;2021-03-22
665;90+;2;2021-03-22
671;90+;3;2021-03-22
706;90+;8;2021-03-22
707;90+;2;2021-03-22
710;90+;3;2021-03-22
727;90+;6;2021-03-22
730;90+;17;2021-03-22
740;90+;9;2021-03-22
741;90+;7;2021-03-22
746;90+;23;2021-03-22
751;90+;89;2021-03-22
756;90+;6;2021-03-22
760;90+;5;2021-03-22
766;90+;4;2021-03-22
773;90+;12;2021-03-22
779;90+;6;2021-03-22
787;90+;15;2021-03-22
791;90+;13;2021-03-22
810;90+;4;2021-03-22
813;90+;4;2021-03-22
820;90+;8;2021-03-22
840;90+;12;2021-03-22
846;90+;14;2021-03-22
849;90+;4;2021-03-22
851;90+;41;2021-03-22
860;90+;11;2021-03-22
