"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
240;90+;16;2021-03-11
250;90+;10;2021-03-11
253;90+;13;2021-03-11
259;90+;12;2021-03-11
260;90+;7;2021-03-11
265;90+;29;2021-03-11
269;90+;6;2021-03-11
270;90+;14;2021-03-11
306;90+;6;2021-03-11
316;90+;31;2021-03-11
320;90+;7;2021-03-11
326;90+;17;2021-03-11
329;90+;7;2021-03-11
330;90+;42;2021-03-11
336;90+;5;2021-03-11
340;90+;4;2021-03-11
350;90+;10;2021-03-11
360;90+;20;2021-03-11
370;90+;29;2021-03-11
376;90+;29;2021-03-11
390;90+;3;2021-03-11
400;90+;2;2021-03-11
410;90+;4;2021-03-11
420;90+;3;2021-03-11
430;90+;5;2021-03-11
440;90+;3;2021-03-11
450;90+;10;2021-03-11
461;90+;21;2021-03-11
479;90+;13;2021-03-11
480;90+;3;2021-03-11
492;90+;1;2021-03-11
510;90+;3;2021-03-11
530;90+;9;2021-03-11
540;90+;10;2021-03-11
550;90+;1;2021-03-11
561;90+;22;2021-03-11
573;90+;23;2021-03-11
575;90+;3;2021-03-11
580;90+;5;2021-03-11
607;90+;3;2021-03-11
615;90+;23;2021-03-11
621;90+;11;2021-03-11
630;90+;11;2021-03-11
657;90+;11;2021-03-11
661;90+;21;2021-03-11
665;90+;2;2021-03-11
671;90+;3;2021-03-11
706;90+;8;2021-03-11
707;90+;2;2021-03-11
710;90+;3;2021-03-11
727;90+;6;2021-03-11
730;90+;17;2021-03-11
740;90+;9;2021-03-11
741;90+;7;2021-03-11
746;90+;23;2021-03-11
751;90+;89;2021-03-11
756;90+;6;2021-03-11
760;90+;5;2021-03-11
766;90+;4;2021-03-11
773;90+;12;2021-03-11
779;90+;6;2021-03-11
787;90+;15;2021-03-11
791;90+;13;2021-03-11
810;90+;4;2021-03-11
813;90+;4;2021-03-11
820;90+;8;2021-03-11
840;90+;12;2021-03-11
846;90+;14;2021-03-11
849;90+;4;2021-03-11
851;90+;41;2021-03-11
860;90+;11;2021-03-11
