"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
223;90+;17;2021-03-30
230;90+;42;2021-03-30
240;90+;16;2021-03-30
250;90+;10;2021-03-30
253;90+;13;2021-03-30
259;90+;12;2021-03-30
260;90+;7;2021-03-30
265;90+;29;2021-03-30
269;90+;8;2021-03-30
270;90+;14;2021-03-30
306;90+;6;2021-03-30
316;90+;32;2021-03-30
320;90+;7;2021-03-30
326;90+;17;2021-03-30
329;90+;7;2021-03-30
330;90+;42;2021-03-30
336;90+;5;2021-03-30
340;90+;4;2021-03-30
350;90+;10;2021-03-30
360;90+;20;2021-03-30
370;90+;29;2021-03-30
376;90+;29;2021-03-30
390;90+;3;2021-03-30
400;90+;2;2021-03-30
410;90+;4;2021-03-30
420;90+;3;2021-03-30
430;90+;5;2021-03-30
440;90+;3;2021-03-30
450;90+;10;2021-03-30
461;90+;21;2021-03-30
479;90+;13;2021-03-30
480;90+;3;2021-03-30
492;90+;1;2021-03-30
510;90+;3;2021-03-30
530;90+;9;2021-03-30
540;90+;10;2021-03-30
550;90+;1;2021-03-30
561;90+;22;2021-03-30
573;90+;23;2021-03-30
575;90+;3;2021-03-30
580;90+;6;2021-03-30
607;90+;3;2021-03-30
615;90+;23;2021-03-30
621;90+;11;2021-03-30
630;90+;11;2021-03-30
657;90+;11;2021-03-30
661;90+;21;2021-03-30
665;90+;2;2021-03-30
671;90+;3;2021-03-30
706;90+;8;2021-03-30
707;90+;2;2021-03-30
710;90+;3;2021-03-30
727;90+;6;2021-03-30
730;90+;18;2021-03-30
740;90+;9;2021-03-30
741;90+;7;2021-03-30
746;90+;23;2021-03-30
751;90+;90;2021-03-30
756;90+;6;2021-03-30
760;90+;5;2021-03-30
766;90+;4;2021-03-30
773;90+;12;2021-03-30
779;90+;6;2021-03-30
787;90+;15;2021-03-30
791;90+;13;2021-03-30
810;90+;4;2021-03-30
813;90+;4;2021-03-30
820;90+;8;2021-03-30
840;90+;12;2021-03-30
846;90+;14;2021-03-30
849;90+;4;2021-03-30
851;90+;41;2021-03-30
860;90+;11;2021-03-30
