"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
240;90+;16;2021-03-16
250;90+;10;2021-03-16
253;90+;13;2021-03-16
259;90+;12;2021-03-16
260;90+;7;2021-03-16
265;90+;29;2021-03-16
269;90+;6;2021-03-16
270;90+;14;2021-03-16
306;90+;6;2021-03-16
316;90+;30;2021-03-16
320;90+;7;2021-03-16
326;90+;17;2021-03-16
329;90+;7;2021-03-16
330;90+;42;2021-03-16
336;90+;5;2021-03-16
340;90+;4;2021-03-16
350;90+;10;2021-03-16
360;90+;20;2021-03-16
370;90+;29;2021-03-16
376;90+;29;2021-03-16
390;90+;3;2021-03-16
400;90+;2;2021-03-16
410;90+;4;2021-03-16
420;90+;3;2021-03-16
430;90+;5;2021-03-16
440;90+;3;2021-03-16
450;90+;10;2021-03-16
461;90+;21;2021-03-16
479;90+;13;2021-03-16
480;90+;3;2021-03-16
492;90+;1;2021-03-16
510;90+;3;2021-03-16
530;90+;9;2021-03-16
540;90+;10;2021-03-16
550;90+;1;2021-03-16
561;90+;22;2021-03-16
573;90+;23;2021-03-16
575;90+;3;2021-03-16
580;90+;5;2021-03-16
607;90+;3;2021-03-16
615;90+;23;2021-03-16
621;90+;11;2021-03-16
630;90+;11;2021-03-16
657;90+;11;2021-03-16
661;90+;21;2021-03-16
665;90+;2;2021-03-16
671;90+;3;2021-03-16
706;90+;8;2021-03-16
707;90+;2;2021-03-16
710;90+;3;2021-03-16
727;90+;6;2021-03-16
730;90+;17;2021-03-16
740;90+;9;2021-03-16
741;90+;7;2021-03-16
746;90+;23;2021-03-16
751;90+;89;2021-03-16
756;90+;6;2021-03-16
760;90+;5;2021-03-16
766;90+;4;2021-03-16
773;90+;12;2021-03-16
779;90+;6;2021-03-16
787;90+;15;2021-03-16
791;90+;13;2021-03-16
810;90+;4;2021-03-16
813;90+;4;2021-03-16
820;90+;8;2021-03-16
840;90+;12;2021-03-16
846;90+;14;2021-03-16
849;90+;4;2021-03-16
851;90+;41;2021-03-16
860;90+;11;2021-03-16
