"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
240;90+;16;2021-03-10
250;90+;10;2021-03-10
253;90+;13;2021-03-10
259;90+;12;2021-03-10
260;90+;7;2021-03-10
265;90+;29;2021-03-10
269;90+;6;2021-03-10
270;90+;14;2021-03-10
306;90+;6;2021-03-10
316;90+;31;2021-03-10
320;90+;7;2021-03-10
326;90+;17;2021-03-10
329;90+;7;2021-03-10
330;90+;42;2021-03-10
336;90+;5;2021-03-10
340;90+;4;2021-03-10
350;90+;10;2021-03-10
360;90+;20;2021-03-10
370;90+;29;2021-03-10
376;90+;29;2021-03-10
390;90+;3;2021-03-10
400;90+;2;2021-03-10
410;90+;4;2021-03-10
420;90+;3;2021-03-10
430;90+;5;2021-03-10
440;90+;3;2021-03-10
450;90+;10;2021-03-10
461;90+;21;2021-03-10
479;90+;13;2021-03-10
480;90+;3;2021-03-10
492;90+;1;2021-03-10
510;90+;3;2021-03-10
530;90+;9;2021-03-10
540;90+;10;2021-03-10
550;90+;1;2021-03-10
561;90+;22;2021-03-10
573;90+;23;2021-03-10
575;90+;3;2021-03-10
580;90+;5;2021-03-10
607;90+;3;2021-03-10
615;90+;23;2021-03-10
621;90+;11;2021-03-10
630;90+;11;2021-03-10
657;90+;11;2021-03-10
661;90+;21;2021-03-10
665;90+;2;2021-03-10
671;90+;3;2021-03-10
706;90+;8;2021-03-10
707;90+;2;2021-03-10
710;90+;3;2021-03-10
727;90+;6;2021-03-10
730;90+;17;2021-03-10
740;90+;9;2021-03-10
741;90+;7;2021-03-10
746;90+;23;2021-03-10
751;90+;89;2021-03-10
756;90+;6;2021-03-10
760;90+;5;2021-03-10
766;90+;4;2021-03-10
773;90+;12;2021-03-10
779;90+;6;2021-03-10
787;90+;15;2021-03-10
791;90+;13;2021-03-10
810;90+;4;2021-03-10
813;90+;4;2021-03-10
820;90+;8;2021-03-10
840;90+;12;2021-03-10
846;90+;14;2021-03-10
849;90+;4;2021-03-10
851;90+;41;2021-03-10
860;90+;11;2021-03-10
