"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
240;90+;16;2021-03-15
250;90+;10;2021-03-15
253;90+;13;2021-03-15
259;90+;12;2021-03-15
260;90+;7;2021-03-15
265;90+;29;2021-03-15
269;90+;6;2021-03-15
270;90+;14;2021-03-15
306;90+;6;2021-03-15
316;90+;30;2021-03-15
320;90+;7;2021-03-15
326;90+;17;2021-03-15
329;90+;7;2021-03-15
330;90+;42;2021-03-15
336;90+;5;2021-03-15
340;90+;4;2021-03-15
350;90+;10;2021-03-15
360;90+;20;2021-03-15
370;90+;29;2021-03-15
376;90+;29;2021-03-15
390;90+;3;2021-03-15
400;90+;2;2021-03-15
410;90+;4;2021-03-15
420;90+;3;2021-03-15
430;90+;5;2021-03-15
440;90+;3;2021-03-15
450;90+;10;2021-03-15
461;90+;21;2021-03-15
479;90+;13;2021-03-15
480;90+;3;2021-03-15
492;90+;1;2021-03-15
510;90+;3;2021-03-15
530;90+;9;2021-03-15
540;90+;10;2021-03-15
550;90+;1;2021-03-15
561;90+;22;2021-03-15
573;90+;23;2021-03-15
575;90+;3;2021-03-15
580;90+;5;2021-03-15
607;90+;3;2021-03-15
615;90+;23;2021-03-15
621;90+;11;2021-03-15
630;90+;11;2021-03-15
657;90+;11;2021-03-15
661;90+;21;2021-03-15
665;90+;2;2021-03-15
671;90+;3;2021-03-15
706;90+;8;2021-03-15
707;90+;2;2021-03-15
710;90+;3;2021-03-15
727;90+;6;2021-03-15
730;90+;17;2021-03-15
740;90+;9;2021-03-15
741;90+;7;2021-03-15
746;90+;23;2021-03-15
751;90+;89;2021-03-15
756;90+;6;2021-03-15
760;90+;5;2021-03-15
766;90+;4;2021-03-15
773;90+;12;2021-03-15
779;90+;6;2021-03-15
787;90+;15;2021-03-15
791;90+;13;2021-03-15
810;90+;4;2021-03-15
813;90+;4;2021-03-15
820;90+;8;2021-03-15
840;90+;12;2021-03-15
846;90+;14;2021-03-15
849;90+;4;2021-03-15
851;90+;41;2021-03-15
860;90+;11;2021-03-15
